utrip_id,city_id,hotel_country
6022980_1,64824,Santa Prisca
6061852_6,33406,Gondal
6090762_1,36063,Gondal
6103742_2,8139,Carjackistan
6120029_3,48483,Cobra Island
612181_1,6582,Sokovia
6142609_3,19448,Nova Africa
6147195_1,5071,Leutonia
6147393_1,13642,Fook Island
6158119_1,67407,Fook Island
6163111_1,41858,Glubbdubdrib
6178474_1,49430,Cobra Island
655489_5,67340,Gondal
667638_1,15462,Borginia
67551_1,17013,Borginia
703837_1,18820,Cobra Island
705110_1,5219,Bozatta
736838_1,42356,Idris
751140_1,15990,Holy Britannian Empire
765142_1,47527,Holy Britannian Empire
77950_1,36063,Gondal
797318_1,16362,Patusan
817154_1,65130,Santa Prisca
867721_1,8472,Elbonia
88503_1,64876,Fook Island
914828_1,25617,Cobra Island
924681_3,7801,Cobra Island
935965_1,15858,Cobra Island
941137_1,28154,Atlantis
994186_1,2416,Drusselstein
1023530_2,53900,Gondal
1025389_2,34985,Yudonia
1030813_4,48719,Gondal
1036444_1,47759,Osterlich
1042017_2,44103,Santa Prisca
1043516_2,50361,Novistrana
1064132_1,62755,Cobra Island
1096503_2,17157,Mypos
1099506_1,63151,Borginia
1135247_1,45188,Sylvania
1138171_1,2416,Drusselstein
1139242_1,67353,Elbonia
1178825_1,14549,Kangan
1179228_1,8766,Patusan
1188901_1,66533,Kangan
1228712_1,23243,São Rico
129976_1,60222,Borginia
134101_1,48488,Kumbolaland
1355303_3,59535,Palombia
1355327_1,29319,Cobra Island
1356110_1,38677,Cobra Island
135669_1,66648,Glubbdubdrib
139906_1,15343,Borginia
1403257_1,3674,Borginia
1412339_2,19593,Cobra Island
1422845_3,40547,Holy Britannian Empire
1439287_1,8335,Cobra Island
1458148_4,26022,Borginia
146544_2,6788,Fook Island
147460_1,21555,Alvonia
1478159_1,9830,Holy Britannian Empire
1481976_1,28479,Drusselstein
1531935_9,51135,Santa Prisca
1558310_1,58914,Gondal
1565431_1,29770,Elbonia
158140_1,57931,Kasnia
1597144_1,4202,Kangan
1630039_1,64876,Fook Island
163497_2,26436,Nova Africa
1652935_1,21033,Fook Island
1670328_1,31890,Rolisica
1676697_2,11077,Bozatta
1697803_2,2748,Leutonia
1723891_2,35850,Rook Islands
1735007_2,50391,Grenyarnia
1753357_1,17013,Borginia
1760307_1,7754,Cobra Island
1776932_4,47700,Bozatta
1812194_1,51259,Oceania
1837250_2,2416,Drusselstein
1838695_1,6626,Bozatta
1849809_1,45188,Sylvania
1852862_1,12105,Fook Island
1891053_1,29770,Elbonia
1895103_1,16669,Gondal
1898716_1,9526,Kangan
1922734_1,1703,Alvonia
1938291_1,9723,The Devilfire Empire
1943260_1,32199,Palombia
1945320_1,33528,Glubbdubdrib
1948339_1,65322,Cobra Island
1977258_1,23921,Cobra Island
1991632_2,47499,Kangan
1997311_1,63151,Borginia
2001603_1,62348,Elbonia
2008986_1,62611,Idris
2029490_1,7410,Kasnia
203569_1,29319,Cobra Island
2044862_1,61133,Glubbdubdrib
2058236_2,26763,Glubbdubdrib
2066663_2,28718,Glubbdubdrib
2081757_1,51291,Glubbdubdrib
211117_1,33635,Alvonia
2113303_1,13530,Alvonia
2130271_1,52818,Elbonia
2130604_1,51259,Oceania
2131938_1,36435,"Braganza, Dominion of"
2136563_2,47486,Holy Britannian Empire
215042_1,26290,Syldavia
2177899_1,29319,Cobra Island
2184163_2,47499,Kangan
2192030_1,29943,Axphain
2217862_1,61320,Bozatta
2220842_1,30909,Fook Island
2223499_2,25676,Glubbdubdrib
2266042_1,55508,Fook Island
228070_1,63247,Borostyria
2300485_1,34099,Cobra Island
2300789_1,1995,Bozatta
246276_1,7051,Elbonia
2484466_2,29943,Axphain
2487425_1,33341,Bozatta
2514394_3,9723,The Devilfire Empire
2521593_1,42356,Idris
2529397_1,9608,Fook Island
2533402_1,4202,Kangan
25466_2,11273,Slaka
2549664_1,19804,Bozatta
2552452_1,67495,Fook Island
2559473_1,37336,Osterlich
256199_1,27180,Pullamawang
2589330_1,26345,Kangan
2598657_1,22252,Edonia
2630104_1,67563,Kasnia
2653682_1,33470,Pullamawang
2655758_1,52848,Axphain
2701717_1,10457,Glubbdubdrib
2703107_1,26436,Nova Africa
2745558_2,54747,Axphain
274919_3,48504,Kasnia
2750841_1,35466,Leutonia
2753301_1,14549,Kangan
2754949_1,61733,"Merania, Kingdom of"
2822354_1,51765,Nevoruss
282902_1,14839,Bozatta
2832563_1,24827,Glubbdubdrib
2902680_1,22251,Gondal
2905754_1,3763,Glubbdubdrib
2906974_1,10410,Kangan
2919598_2,55196,Dawsbergen
2926316_2,29396,Carpathia
2931945_1,17013,Borginia
2934359_1,32536,Syldavia
2938970_1,38056,Leutonia
2948918_1,60328,Holy Britannian Empire
2974333_1,37175,Gondal
3027749_1,15215,Novistrana
3037646_1,51128,Bartovia
304989_1,12308,Santa Prisca
307867_2,51626,Novistrana
3080569_1,259,Gondal
308816_1,26235,Alvonia
3126063_1,3763,Glubbdubdrib
3130730_2,44869,Elbonia
3134098_2,47486,Holy Britannian Empire
3142853_1,23983,Gondal
314573_3,699,Fook Island
3146383_1,29246,Novistrana
3156439_1,58564,Fook Island
3158444_1,4021,Elbonia
3184618_4,47499,Kangan
3196708_1,47499,Kangan
3209956_1,61320,Bozatta
3237002_4,23921,Cobra Island
3283577_1,36435,"Braganza, Dominion of"
3298339_3,23921,Cobra Island
3318128_1,55763,Bozatta
3318422_1,17127,Fook Island
3337477_1,26497,Glubbdubdrib
3368362_1,30520,Glubbdubdrib
3375056_3,56540,Glubbdubdrib
3394442_1,9701,Fook Island
3465034_1,57168,Cobra Island
3479681_1,52815,Aldovia
3522445_1,47759,Osterlich
3544702_1,21766,Gondal
3546828_2,64454,Gondal
358802_1,47499,Kangan
3593510_3,21480,Alvonia
3622460_1,49122,Glubbdubdrib
3629572_1,34123,Cobra Island
3647028_1,47976,Holy Britannian Empire
3658364_1,43931,Leutonia
3659592_2,22490,Fook Island
3673829_5,62185,Axphain
3700783_1,16521,Carjackistan
3704815_1,36063,Gondal
3710128_1,15215,Novistrana
3719267_1,21498,Gondal
3765910_2,16521,Carjackistan
3777778_2,14801,Fook Island
3801945_4,49863,Phaic Tăn
3813607_1,10485,Kangan
3850563_2,56503,Axphain
3908240_1,63724,Gondal
3957046_1,45188,Sylvania
3957579_1,62185,Axphain
3970653_3,25855,Glubbdubdrib
3988372_1,47527,Holy Britannian Empire
400140_1,18845,Fook Island
4009205_2,29319,Cobra Island
402748_1,49668,Rolisica
4042168_1,4932,Borginia
4079501_3,41524,Leutonia
409457_5,51765,Nevoruss
4133773_3,40702,Bolumbia
4146146_2,1909,Glubbdubdrib
4161939_1,58655,Cobra Island
418345_2,10070,Drusselstein
4185557_2,43736,Kasnia
4199116_1,58369,Kasnia
4207933_1,53819,Fook Island
4222002_1,56503,Axphain
4224656_3,15332,Fook Island
4229511_1,26235,Alvonia
4231133_1,14984,Gondal
4233252_1,8359,Cobra Island
4240353_1,53666,Gondal
4265874_1,51291,Glubbdubdrib
4298623_1,48483,Cobra Island
4310389_2,16521,Carjackistan
4313528_5,29319,Cobra Island
4322863_1,62611,Idris
4332852_2,23921,Cobra Island
4334503_3,67421,Fook Island
4343887_1,4721,Glubbdubdrib
4354231_3,5862,Cobra Island
436236_1,55763,Bozatta
4383311_1,67025,Borginia
4386957_2,51291,Glubbdubdrib
4406773_1,51291,Glubbdubdrib
4442882_1,21929,Dawsbergen
4451333_3,2828,Novistrana
4456110_1,47389,Glubbdubdrib
4459427_2,43329,Cobra Island
4471196_3,22284,Leutonia
4486549_2,38677,Cobra Island
4498609_1,36905,Cobra Island
4515986_1,43660,Novistrana
4537846_1,27558,Bozatta
4541968_2,51517,Sarkhan
4549293_1,43306,Carpathia
4552078_10,49822,Gondal
4555106_3,47759,Osterlich
4558392_1,62185,Axphain
4564705_1,25390,Elbonia
4584846_1,17849,Gondal
4585658_3,56184,Sokovia
4587537_1,40875,Pokrovia
4588004_1,53053,Cobra Island
4597101_2,52818,Elbonia
4597969_1,35261,Bartovia
4610693_1,64876,Fook Island
4629288_1,37695,San Lorenzo
4649750_2,6582,Sokovia
4656650_1,51765,Nevoruss
4685193_1,10485,Kangan
4686525_1,26235,Alvonia
4688436_2,17127,Fook Island
4708976_2,30236,Axphain
4710128_1,32644,Glubbdubdrib
4722374_1,52815,Aldovia
4728977_1,51259,Oceania
4764261_2,51517,Sarkhan
4773183_2,17127,Fook Island
4793588_1,23129,Khura'in
4809709_1,51765,Nevoruss
4813518_1,2553,Cobra Island
4839036_1,12594,Fook Island
4854610_1,50840,Nova Africa
4878320_2,16047,Cobra Island
4917482_2,36063,Gondal
4924633_1,21987,Cobra Island
4948874_3,18548,Yudonia
4961266_1,20514,Glubbdubdrib
4970641_1,51291,Glubbdubdrib
4996089_1,43481,San Sombrèro
5008325_1,27404,Cobra Island
5024361_2,20791,Fook Island
5026895_2,16521,Carjackistan
5036597_2,17707,Bartovia
5044563_2,26235,Alvonia
5107881_1,47360,Fook Island
5123184_2,19894,Urkesh
5129077_1,52818,Elbonia
5166962_1,6612,Fook Island
5168947_1,21087,Glubbdubdrib
5177087_2,45073,Holy Britannian Empire
5194949_3,33077,Fook Island
521204_1,60274,Slaka
5237052_1,699,Fook Island
5270095_1,66648,Glubbdubdrib
5272832_2,35206,Cobra Island
5280796_1,64876,Fook Island
5282002_1,60222,Borginia
5290345_1,7549,Glubbdubdrib
5293703_1,56893,Kamistan
5324827_1,1909,Glubbdubdrib
533893_3,29319,Cobra Island
5344054_1,42597,Elbonia
536677_1,27110,Borginia
5391615_1,26080,Elbonia
539621_1,61320,Bozatta
5402774_1,26436,Nova Africa
5440398_2,25294,Carpathia
5530051_1,2078,Kasnia
5551215_1,25676,Glubbdubdrib
5580257_1,14701,Borginia
5583012_1,39150,Glubbdubdrib
5607983_4,59460,Cobra Island
561668_1,10485,Kangan
5682930_1,24783,Yerba
5686010_1,26436,Nova Africa
569853_2,2748,Leutonia
5750305_1,47759,Osterlich
5764248_1,8750,Cobra Island
5813105_1,14623,Kumbolaland
5816592_1,46374,Gondal
5821764_1,23612,Borginia
5836750_3,6779,Kamistan
5856515_1,59204,Kangan
5857939_2,5424,Cobra Island
5880810_1,47499,Kangan
5927125_1,56498,Fook Island
5938405_9,58503,Bozatta
5963066_3,29319,Cobra Island
5963866_1,16521,Carjackistan
5969248_1,62660,Gondal
5976788_1,51765,Nevoruss
5986148_1,64824,Santa Prisca
5988035_3,20457,Glubbdubdrib
6013275_1,60222,Borginia
608313_1,63418,Carjackistan
6101182_3,30765,Tcherkistan
6166114_1,22469,Cobra Island
6182916_1,31352,Holy Britannian Empire
6189184_1,19391,Axphain
621141_3,62817,Gondal
6220667_1,61320,Bozatta
6220757_5,34342,Sokovia
6232597_1,20761,Syldavia
6232724_2,34342,Sokovia
627104_1,64876,Fook Island
631239_1,17574,Fook Island
631662_3,51259,Oceania
637016_1,10485,Kangan
637343_1,338,Fook Island
646954_1,60237,Kangan
692180_1,53859,Elbonia
720127_1,26235,Alvonia
744199_1,10490,Leutonia
744317_1,43589,Gondal
751962_1,51128,Bartovia
754379_9,39641,Gondal
762872_1,13150,Alvonia
775519_1,17067,Yerba
778847_1,29770,Elbonia
783523_2,8769,Gondal
791430_1,42781,Sokovia
801625_2,23921,Cobra Island
802027_1,66243,Alvonia
802054_1,23714,Glubbdubdrib
802123_1,3763,Glubbdubdrib
809350_1,45188,Sylvania
809947_1,62185,Axphain
825927_1,25676,Glubbdubdrib
837114_1,11481,Gondal
847914_1,2078,Kasnia
898465_1,5580,Bozatta
908765_1,39571,Fook Island
920977_22,26754,Elbonia
930295_2,12194,Elbonia
943454_9,45025,Mypos
990506_1,45188,Sylvania
990719_1,26436,Nova Africa
994646_1,5847,Cobra Island
995931_1,38772,Borginia
1012861_1,11783,Kangan
1023288_1,67025,Borginia
1034507_1,23714,Glubbdubdrib
1047867_1,33400,Fook Island
1063971_1,39548,Gondal
106415_3,36063,Gondal
1070565_1,61569,Leutonia
1074090_1,52815,Aldovia
1077793_1,43421,Cobra Island
1081939_1,55128,Fook Island
1083920_2,34549,Gondal
1087005_1,47218,Kangan
1102113_1,17013,Borginia
1107176_2,29319,Cobra Island
110911_1,47360,Fook Island
1109197_4,45378,Cobra Island
1110983_7,11495,Elbonia
1164584_1,39820,Elbonia
1166642_1,54474,Elbonia
1179355_1,26352,Elbonia
1181093_1,21076,Kumbolaland
120088_1,10485,Kangan
123021_1,61020,Fook Island
1234991_1,17013,Borginia
1249175_2,13097,Bultan
1262027_2,3306,Lugash
1315370_1,17013,Borginia
1322213_2,37175,Gondal
1323174_1,36063,Gondal
1323817_1,2416,Drusselstein
1340893_4,34771,Samavia
1351090_2,47499,Kangan
135255_2,47499,Kangan
1353630_3,48483,Cobra Island
1397741_1,52815,Aldovia
1399512_1,29943,Axphain
1433089_1,20791,Fook Island
1435166_1,56872,Patusan
1456211_1,47527,Holy Britannian Empire
1467904_1,33967,Bultan
1470914_1,29770,Elbonia
1504277_1,8766,Patusan
1543364_1,2416,Drusselstein
1566047_1,31817,Carpathia
157991_1,62611,Idris
1580779_1,47499,Kangan
1586466_1,2416,Drusselstein
1589198_2,51135,Santa Prisca
1614979_1,3499,Isla Island
1619365_1,42730,Cobra Island
1621478_1,14919,Kumbolaland
1659589_1,6851,Cobra Island
1660811_2,6582,Sokovia
166298_1,17990,Carpathia
166633_1,48483,Cobra Island
1669146_1,39133,Patusan
1669935_2,58522,Glubbdubdrib
1681217_1,24783,Yerba
1696476_1,56893,Kamistan
1701058_1,16521,Carjackistan
1717830_1,21987,Cobra Island
1737755_1,38772,Borginia
1739467_1,18845,Fook Island
174888_1,49668,Rolisica
1815984_1,52848,Axphain
18211_2,3082,Holy Britannian Empire
1822255_2,27404,Cobra Island
1833815_1,6582,Sokovia
1847737_2,2987,Leutonia
1857142_1,17990,Carpathia
1862356_1,2078,Kasnia
1886326_2,52818,Elbonia
1899253_3,44869,Elbonia
1901636_6,44320,Gondal
193984_1,67215,Bozatta
1942164_1,61619,Elbonia
1944039_1,26235,Alvonia
1969201_1,20001,Pullamawang
2008952_1,13150,Alvonia
201602_1,64876,Fook Island
2017992_1,23921,Cobra Island
2047430_1,1940,Rolisica
2082224_1,36063,Gondal
2090929_4,62618,Gondal
2124148_1,47651,Cobra Island
2128363_1,17127,Fook Island
215471_1,2122,Gondal
2197440_1,58178,Gondal
2215147_1,30768,Gondal
2249332_1,29319,Cobra Island
2255579_1,57658,Leutonia
2256871_1,17960,Nevoruss
2260756_1,6851,Cobra Island
227812_1,43038,Yudonia
2295126_1,3763,Glubbdubdrib
2347380_3,60143,Patusan
2368704_2,51758,Elbonia
238057_2,55523,Fook Island
2386713_1,38451,Cobra Island
2399375_1,10485,Kangan
2426873_1,37689,Gondal
2427964_2,1046,Glubbdubdrib
2436972_2,3763,Glubbdubdrib
2437278_2,5487,Axphain
2439453_2,10485,Kangan
2463280_1,38124,Bozatta
2467495_1,24910,Fook Island
2479504_1,64876,Fook Island
2510290_1,64269,Carpathia
2517857_1,52815,Aldovia
2522315_1,3333,Gondal
2540535_1,23921,Cobra Island
2546807_1,39423,Carpathia
2601830_1,21033,Fook Island
2619439_1,47976,Holy Britannian Empire
2631055_1,51291,Glubbdubdrib
2663976_2,21294,Gondal
270574_1,27404,Cobra Island
2714758_1,58178,Gondal
2770027_1,23921,Cobra Island
2778866_2,37601,Elbonia
281365_1,5615,Elbonia
2911222_1,8307,Gondal
2911930_2,24783,Yerba
2922175_2,36063,Gondal
2927501_1,2078,Kasnia
2932943_1,52815,Aldovia
2954366_3,66815,Cobra Island
2955902_1,52815,Aldovia
2984165_1,44224,Alvonia
3016287_1,46854,Leutonia
3041076_1,40521,Fook Island
3046216_3,23921,Cobra Island
3057428_1,56184,Sokovia
3058771_1,28252,Kangan
3095563_15,52571,Bozatta
3175158_1,17960,Nevoruss
3181032_1,24126,Gondal
3189403_1,51842,Elbonia
3192511_1,43017,Gondal
3209867_1,61498,The Devilfire Empire
3216334_1,19817,Glubbdubdrib
3259066_1,33540,Fook Island
3264873_2,47527,Holy Britannian Empire
3276968_1,61058,Carpathia
3278841_2,22206,Novistrana
3297929_1,64496,Trans-Carpathia
3303593_2,4932,Borginia
3396848_1,26846,Bultan
3415846_1,62185,Axphain
3425864_1,54127,Kangan
3435251_1,22297,Rolisica
3442881_1,5565,Idris
3450867_2,29285,Gondal
345584_1,35160,Osterlich
3472017_1,3510,Glubbdubdrib
3493541_1,34453,Axphain
354463_4,62185,Axphain
3556395_4,37874,Holy Britannian Empire
3582973_1,64905,Glubbdubdrib
3639153_1,63151,Borginia
367850_1,65663,Oceania
3697271_1,39820,Elbonia
3728596_2,28253,Cobra Island
3735038_2,62180,Gondal
3736546_3,26189,Drusselstein
3740219_1,20820,Axphain
3757144_1,12426,Fook Island
3768174_1,40329,Fook Island
3790190_7,62135,Grenyarnia
3797797_1,3914,Cobra Island
3800017_2,47759,Osterlich
38123_1,60222,Borginia
3839604_2,3082,Holy Britannian Empire
3845305_1,23921,Cobra Island
3853887_7,46675,Kumbolaland
3885013_2,66251,Fook Island
3908248_2,41504,Gondal
3929717_3,11324,Kamistan
3930042_1,43306,Carpathia
3937083_1,31114,Gondal
3946032_1,19333,Elbonia
3953440_1,23502,Fook Island
3960086_1,51517,Sarkhan
3964308_1,26235,Alvonia
3970416_1,33403,Cobra Island
3978436_2,23921,Cobra Island
3979191_1,42356,Idris
4032993_1,32988,Tcherkistan
4067871_1,26436,Nova Africa
4077256_1,18578,Leutonia
4088719_1,58518,Gondal
4098850_1,55044,Pullamawang
4099560_3,11481,Gondal
4105458_1,21741,Gondal
4136318_1,17157,Mypos
4143807_1,25952,Leutonia
4145948_1,33882,Gondal
4201646_1,4346,Svenborgia
4210865_1,43306,Carpathia
4218782_1,36905,Cobra Island
4219988_1,47257,Santa Prisca
4251256_1,37822,Cobra Island
4261474_1,64269,Carpathia
4268140_2,15343,Borginia
4282046_1,52818,Elbonia
4287078_1,8462,Rolisica
4287805_1,25429,Fook Island
4311837_1,44109,Holy Britannian Empire
4326004_1,67242,Gondal
4336705_2,26345,Kangan
4344170_1,51135,Santa Prisca
434525_2,10092,Cobra Island
4349923_1,3914,Cobra Island
4406154_4,28545,Slaka
440637_1,45869,Santa Prisca
4459923_1,64876,Fook Island
4479270_1,11783,Kangan
4486282_1,41542,Bacteria
4499076_1,44320,Gondal
451270_2,58424,Santa Prisca
4532694_1,4790,San Sombrèro
4541130_1,46361,Vadeem
4544081_1,17127,Fook Island
4570436_2,51259,Oceania
4570443_1,46409,Cobra Island
4572703_1,52815,Aldovia
4576940_1,14947,Glubbdubdrib
4621889_2,53034,Elbonia
4644227_1,33721,Isle of Fogg
4659382_1,59327,Fook Island
4666882_1,29319,Cobra Island
4667768_1,51431,Gondal
4677515_1,36805,Alvonia
4706544_1,60222,Borginia
4713078_1,53943,Glubbdubdrib
4734123_1,32748,Fook Island
4751795_2,65817,Alvonia
4751961_1,24507,The Devilfire Empire
4769845_1,29319,Cobra Island
4799867_1,55,Cobra Island
4831817_1,51259,Oceania
486261_1,66648,Glubbdubdrib
4866043_1,47499,Kangan
4898578_1,950,Pullamawang
4924666_1,32936,Alvonia
4931392_3,5114,Glubbdubdrib
4944271_1,29319,Cobra Island
4952553_1,24232,Kasnia
4969590_1,11737,Kamistan
4971524_3,44965,Kasnia
5016421_1,24072,Gondal
5057999_1,21033,Fook Island
5065955_1,61320,Bozatta
5086903_1,17013,Borginia
5120401_1,25025,Norland
5144658_1,29770,Elbonia
5163582_1,61678,Genosha
5178270_1,32959,Elbonia
5179446_1,25946,Bozatta
5186428_1,47685,Dawsbergen
5195561_1,35007,Sylvania
5239850_1,22336,Carpathia
5245848_2,61809,Gondal
5265872_1,21090,Carpathia
5284372_1,26235,Alvonia
5295548_3,40113,Mypos
5366995_1,13614,Gondal
5383418_1,2416,Drusselstein
5394540_1,48344,Osterlich
5421520_1,29319,Cobra Island
5434865_2,54154,Alvonia
5491212_1,46469,Fook Island
5503731_1,55763,Bozatta
551920_1,56268,Kangan
5544494_1,15284,Tcherkistan
5548525_2,61950,Santa Prisca
5549281_2,32392,The Devilfire Empire
5552926_1,11100,Nevoruss
5552937_1,64876,Fook Island
5564031_3,55763,Bozatta
5580549_1,10654,Fook Island
5600192_2,34342,Sokovia
5633101_1,45397,The Devilfire Empire
5642867_1,23921,Cobra Island
5648982_2,17784,Glubbdubdrib
5658057_2,64876,Fook Island
5705101_1,66648,Glubbdubdrib
5705850_1,60222,Borginia
5747245_1,26492,Nevoruss
5756883_1,57014,Bartovia
5767937_1,27404,Cobra Island
5797271_2,3505,Glubbdubdrib
5821231_1,37436,Osterlich
5826058_1,2416,Drusselstein
5841347_2,22552,Gondal
5868935_8,6587,Gondal
5869254_6,3684,Elbonia
5873277_1,2078,Kasnia
5876952_2,60002,Gondal
5922553_1,30520,Glubbdubdrib
5922834_2,24783,Yerba
6013690_3,67001,Gondal
6013726_1,25997,Cobra Island
6030313_1,58035,Genosha
6071049_1,29770,Elbonia
6076893_1,12358,Glubbdubdrib
6097028_1,51291,Glubbdubdrib
6098615_1,42176,Nevoruss
61068_1,23382,Mypos
6128168_1,9930,Fook Island
6158063_1,41971,Urkesh
6177914_1,32821,Cobra Island
6226249_1,54017,Aslerfan
6256088_3,53434,Lilliput
645793_1,21929,Dawsbergen
661199_1,27906,Santa Prisca
663843_1,21328,Cobra Island
665328_1,29319,Cobra Island
667120_1,2416,Drusselstein
67893_1,60143,Patusan
687038_2,66648,Glubbdubdrib
709215_1,950,Pullamawang
721126_2,11783,Kangan
748476_1,3505,Glubbdubdrib
749309_1,29712,Fook Island
775057_2,40933,Leutonia
792302_2,23921,Cobra Island
919617_1,5071,Leutonia
93121_1,12308,Santa Prisca
941467_1,29770,Elbonia
948099_1,19771,Patusan
964368_1,19771,Patusan
992985_1,21929,Dawsbergen
1020099_1,36779,Bultan
1035280_1,66648,Glubbdubdrib
1060931_1,44320,Gondal
1085037_1,64571,Fook Island
1114636_3,26352,Elbonia
1117318_1,44320,Gondal
111924_1,9723,The Devilfire Empire
1130481_1,23393,Kangan
1165297_1,60180,Fook Island
1180186_1,19448,Nova Africa
1215650_1,26436,Nova Africa
1236231_2,6779,Kamistan
1262728_3,12308,Santa Prisca
1270278_1,62185,Axphain
1281305_1,4339,Holy Britannian Empire
1293283_1,26436,Nova Africa
1297348_2,8462,Rolisica
1338295_1,58522,Glubbdubdrib
1350363_1,17013,Borginia
135733_1,55414,Gondal
1358548_2,23714,Glubbdubdrib
1381261_1,46854,Leutonia
1423789_1,14153,Cobra Island
1442370_1,29319,Cobra Island
1448236_1,51790,Cobra Island
1466483_2,60222,Borginia
1485754_7,66648,Glubbdubdrib
1516917_1,33057,Rolisica
1556350_2,52290,Cobra Island
1603846_5,9698,Bozatta
1604831_1,48743,Gondal
161084_2,16047,Cobra Island
1616719_4,44869,Elbonia
1620072_2,61742,Slaka
1623051_2,26289,Fook Island
1624260_1,2612,Holy Britannian Empire
1630493_1,8587,Yerba
1640713_1,19254,Glubbdubdrib
164121_4,67334,Slaka
1687117_2,53434,Lilliput
1704142_1,1917,Leutonia
1706864_2,52818,Elbonia
170809_1,36818,Gondal
1730411_1,34123,Cobra Island
1745013_4,54384,Patusan
1778237_2,56198,Elbonia
1792118_1,51745,Cobra Island
1807054_1,55763,Bozatta
1821083_1,29943,Axphain
1855449_2,47499,Kangan
1886905_2,36063,Gondal
1892467_2,49668,Rolisica
1907820_1,25819,Nova Africa
1937710_1,63342,Alvonia
1943531_1,47499,Kangan
1951809_2,62611,Idris
1966623_2,36063,Gondal
1971929_4,29770,Elbonia
1973078_1,62541,Fook Island
1994261_1,51291,Glubbdubdrib
200966_1,48483,Cobra Island
2020283_1,64876,Fook Island
2035195_1,57658,Leutonia
2054419_1,62185,Axphain
2077213_1,17775,Novistrana
2079197_1,65986,Borginia
2080437_1,60143,Patusan
2095374_2,3809,Urkesh
2113507_4,4369,Kasnia
213878_2,16179,Gondal
213934_1,2416,Drusselstein
2176477_3,53413,Kangan
2179149_2,29319,Cobra Island
2206342_1,19700,Atlantis
2232730_4,58413,Cobra Island
2238917_1,196,Fook Island
2239097_3,21997,Isla Island
224782_1,14947,Glubbdubdrib
2249725_2,2490,Axphain
225734_1,45562,Cobra Island
2274889_6,61320,Bozatta
229316_2,43736,Kasnia
2294661_1,43365,Cobra Island
2325686_1,64269,Carpathia
2334911_1,52815,Aldovia
2335169_1,46820,Nevoruss
2379791_1,42475,Carpathia
2405730_1,8900,Fook Island
2416781_1,63079,Gondal
2436338_1,36910,Fook Island
2481828_1,64876,Fook Island
2491594_1,49969,Cobra Island
2507687_1,31991,Novistrana
252550_3,37689,Gondal
2531774_2,18650,Gondal
2541806_1,14549,Kangan
2555574_1,17127,Fook Island
2560722_1,18650,Gondal
2570866_3,54174,Elbonia
2577074_1,4476,Gondal
2578367_2,3763,Glubbdubdrib
2612418_2,61733,"Merania, Kingdom of"
2618474_1,1230,Cobra Island
2632390_1,23921,Cobra Island
2669155_1,23921,Cobra Island
2689042_1,51909,Gondal
2717504_4,56198,Elbonia
2718340_3,17429,Cobra Island
273765_1,47499,Kangan
2780657_1,45936,Bartovia
2781761_1,65663,Oceania
2795408_1,17013,Borginia
2808236_1,17157,Mypos
2819109_1,54493,Cobra Island
2838444_3,17127,Fook Island
2892014_1,39850,Cobra Island
2909453_1,55128,Fook Island
2911019_1,23714,Glubbdubdrib
2917950_1,55044,Pullamawang
2992053_1,51259,Oceania
3040426_1,3763,Glubbdubdrib
3046056_1,14705,Osterlich
3053034_1,41491,Fook Island
305397_1,2538,Glubbdubdrib
3054828_1,21820,Cobra Island
3066650_1,17775,Novistrana
3072862_1,29659,Gondal
3075149_1,2201,Elbonia
3077635_1,51424,Gondal
3078422_1,9698,Bozatta
3107458_1,49740,Gondal
3109941_1,38677,Cobra Island
314119_1,4202,Kangan
3143731_1,4007,Bandaria
3181023_1,55763,Bozatta
3184788_4,53434,Lilliput
3228029_2,52815,Aldovia
3255850_1,26345,Kangan
3260244_1,36063,Gondal
3309283_1,4660,Fook Island
3395049_1,47700,Bozatta
3398571_1,60143,Patusan
3450765_1,23655,Glubbdubdrib
3452839_2,29319,Cobra Island
3480044_2,25025,Norland
3499989_1,33667,Pokrovia
3540827_2,34647,Kamistan
3547074_1,19335,Leutonia
3547743_1,64824,Santa Prisca
355382_1,37614,Glubbdubdrib
35716_2,34123,Cobra Island
3601142_1,8766,Patusan
3657485_1,10489,Samavia
3658147_1,21929,Dawsbergen
368446_1,36905,Cobra Island
3697353_1,51765,Nevoruss
3702154_4,66815,Cobra Island
3703402_1,52933,Osterlich
3714635_4,57931,Kasnia
3718270_1,52298,Carpathia
3720424_1,15052,Genosha
3727223_1,37874,Holy Britannian Empire
3732066_1,10271,Axphain
3749465_1,16521,Carjackistan
3818233_1,66648,Glubbdubdrib
3838121_1,1910,Patusan
3861260_2,19771,Patusan
3872636_1,32821,Cobra Island
3898643_3,6788,Fook Island
3900161_1,53363,Elbonia
3909485_1,67025,Borginia
3926860_3,29319,Cobra Island
3956342_1,9723,The Devilfire Empire
3956655_1,58741,Bartovia
3973404_1,26235,Alvonia
3975544_1,30768,Gondal
3979297_7,17157,Mypos
4007926_1,36170,Carpathia
4009935_1,46675,Kumbolaland
4010755_1,62036,Glubbdubdrib
4021102_1,7549,Glubbdubdrib
4043430_1,11771,Nevoruss
4053622_2,8462,Rolisica
4073625_1,50957,Borginia
4078918_1,63151,Borginia
4079608_1,20483,Gondal
4092510_1,48483,Cobra Island
4096591_1,26436,Nova Africa
4104868_1,36063,Gondal
4127347_1,29770,Elbonia
4149941_1,57203,Sylvania
